PP,C,Condition,timestamp,HR,RMSSD,SCL,,,,,
PP15,1,N,20121015T095800000,64,0.041693,277.014995,,,,,
PP15,1,N,20121015T095900000,64,0.059059,290.964604,,,,,
PP15,1,N,20121015T100000000,62,0.042244,258.950847,,,,,
PP15,1,N,20121015T100100000,63,0.049879,254.835459,,,,,
PP15,1,N,20121015T100200000,63,0.044138,272.512525,,,,,
PP15,1,N,20121015T100300000,64,0.041111,262.391942,,,,,
PP15,1,N,20121015T100400000,62,0.041707,230.369166,,,,,
PP15,1,N,20121015T100500000,63,0.041408,232.782897,,,,,
PP15,1,N,20121015T100600000,999,999,227.581667,,,,,
PP15,1,N,20121015T100700000,60,0.064169,239.953639,,,,,
PP15,1,N,20121015T100800000,999,999,231.688613,,,,,
PP15,1,N,20121015T100900000,60,0.058432,221.866242,,,,,
PP15,1,N,20121015T101000000,62,0.05,215.290252,,,,,
PP15,1,N,20121015T101100000,64,0.068925,207.585101,,,,,
PP15,1,N,20121015T101200000,999,999,195.54007,,,,,
PP15,1,N,20121015T101300000,999,999,197.412195,,,,,
PP15,1,N,20121015T101400000,999,999,221.544285,,,,,
PP15,1,N,20121015T101500000,61,0.057527,249.512395,,,,,
PP15,1,N,20121015T101600000,65,0.053307,226.536407,,,,,
PP15,2,R,20121015T102700000,61,0.07019,237.676187,,,,,
PP15,2,R,20121015T102800000,999,999,250.10271,,,,,
PP15,2,R,20121015T102900000,999,999,254.253666,,,,,
PP15,2,R,20121015T103000000,999,999,256.594245,,,,,
PP15,2,R,20121015T103100000,999,999,264.094877,,,,,
PP15,2,R,20121015T103200000,999,999,278.372216,,,,,
PP15,2,T,20121015T103600000,999,999,295.832091,,,,,
PP15,2,T,20121015T103700000,999,999,294.024052,,,,,
PP15,2,T,20121015T103800000,999,999,295.741236,,,,,
PP15,2,T,20121015T103900000,999,999,301.024039,,,,,
PP15,2,T,20121015T104000000,999,999,306.818789,,,,,
PP15,2,T,20121015T104100000,999,999,310.083756,,,,,
PP15,2,T,20121015T104200000,999,999,290.00098,,,,,
PP15,2,T,20121015T104300000,999,999,296.284444,,,,,
PP15,2,T,20121015T104400000,999,999,283.632749,,,,,
PP15,2,T,20121015T104500000,999,999,282.243188,,,,,
PP15,2,T,20121015T104600000,999,999,268.05285,,,,,
PP15,2,T,20121015T104700000,999,999,310.864728,,,,,
PP15,2,T,20121015T104800000,999,999,347.935878,,,,,
PP15,2,T,20121015T104900000,999,999,363.790674,,,,,
PP15,2,T,20121015T105000000,999,999,351.00147,,,,,
PP15,2,T,20121015T105100000,999,999,316.593687,,,,,
PP15,2,T,20121015T105200000,999,999,294.901489,,,,,
PP15,2,T,20121015T105300000,999,999,999,,added,,,
PP15,2,T,20121015T105400000,999,999,999,,added,,,
PP15,2,T,20121015T105500000,999,999,999,,added,,,
PP15,2,T,20121015T105600000,999,999,999,,added,,,
PP15,2,T,20121015T105700000,999,999,999,,added,,,
PP15,2,T,20121015T105800000,999,999,999,,added,,,
PP15,2,T,20121015T105900000,999,999,999,,added,,,
PP15,2,T,20121015T110000000,999,999,999,,added,,,
PP15,2,T,20121015T110100000,999,999,999,,added,,,
PP15,3,R,20121015T111500000,999,999,267.909891,,,,,
PP15,3,R,20121015T111600000,999,999,279.508264,,,,,
PP15,3,R,20121015T111700000,999,999,318.917087,,,,,
PP15,3,R,20121015T111800000,999,999,330.911499,,,,,
PP15,3,R,20121015T111900000,999,999,326.693039,,,,,
PP15,3,R,20121015T112000000,999,999,333.780612,,,,,
PP15,3,I,20121015T112300000,999,999,370.262749,,,,,
PP15,3,I,20121015T112400000,999,999,381.68134,,,,,
PP15,3,I,20121015T112500000,999,999,391.721061,,,,,
PP15,3,I,20121015T112600000,999,999,396.434011,,,,,
PP15,3,I,20121015T112700000,999,999,409.099275,,,,,
PP15,3,I,20121015T112800000,999,999,415.098998,,,,,
PP15,3,I,20121015T112900000,999,999,373.615137,,,,,
PP15,3,I,20121015T113000000,999,999,387.032534,,,,,
PP15,3,I,20121015T113100000,999,999,364.111536,,,,,
PP15,3,I,20121015T113200000,999,999,346.445842,,,,,
PP15,3,I,20121015T113300000,999,999,361.449645,,,,,
PP15,3,I,20121015T113400000,999,999,307.162256,,,,,
PP15,3,I,20121015T113500000,999,999,340.834387,,,,,
PP15,3,I,20121015T113600000,999,999,358.575681,,,,,
PP15,3,I,20121015T113700000,999,999,342.508313,,,,,
PP15,3,I,20121015T113800000,999,999,349.771478,,,,,
PP15,3,I,20121015T113900000,999,999,340.602212,,,,,
PP15,3,I,20121015T114000000,999,999,335.027937,,,,,
PP15,3,I,20121015T114100000,999,999,313.763212,,,,,
PP15,3,I,20121015T114200000,999,999,320.393451,,,,,
PP15,3,I,20121015T114300000,999,999,310.997516,,,,,
PP15,3,I,20121015T114400000,999,999,322.12548,,,,,
PP15,3,I,20121015T114500000,999,999,311.957813,,,,,
PP15,3,I,20121015T114600000,999,999,295.551037,,,,,
PP15,3,I,20121015T114700000,999,999,311.202183,,,,,
PP15,3,I,20121015T114800000,999,999,332.402276,,,,,
PP15,3,I,20121015T114900000,999,999,304.462648,,,,,
PP15,3,I,20121015T115000000,999,999,313.86762,,,,,
PP15,3,I,20121015T115100000,999,999,299.409324,,,,,
PP15,3,I,20121015T115200000,999,999,312.34898,,,,,
PP15,3,I,20121015T115300000,999,999,323.950025,,,,,
PP15,3,I,20121015T115400000,999,999,323.960417,,,,,
PP15,3,I,20121015T115500000,999,999,305.951438,,,,,
PP15,3,I,20121015T115600000,999,999,304.801092,,,,,
PP15,3,I,20121015T115700000,999,999,314.20469,,,,,
PP15,3,I,20121015T115800000,999,999,326.376422,,,,,
PP16,1,R,20121015T132700000,90,0.037328,53.25268,,,,,
PP16,1,R,20121015T132800000,88,0.03517,56.522974,,,,,
PP16,1,R,20121015T132900000,87,0.035659,65.887942,,,,,
PP16,1,R,20121015T133000000,86,0.04295,85.14579,,,,,
PP16,1,R,20121015T133100000,87,0.035976,89.876375,,,,,
PP16,1,R,20121015T133200000,88,0.039346,68.701401,,,,,
PP16,1,N,20121015T134100000,999,999,63.374615,,,,,
PP16,1,N,20121015T134200000,90,0.046238,63.948835,,,,,
PP16,1,N,20121015T134300000,91,0.047619,68.260293,,,,,
PP16,1,N,20121015T134400000,90,0.046004,67.764093,,,,,
PP16,1,N,20121015T134500000,86,0.063885,70.565148,,,,,
PP16,1,N,20121015T134600000,89,0.045161,74.580061,,,,,
PP16,1,N,20121015T134700000,999,999,80.70723,,,,,
PP16,1,N,20121015T134800000,82,0.059212,77.088599,,,,,
PP16,1,N,20121015T134900000,999,999,77.014377,,,,,
PP16,1,N,20121015T135000000,90,0.05855,80.246579,,,,,
PP16,1,N,20121015T135100000,86,0.058466,82.156046,,,,,
PP16,1,N,20121015T135200000,87,0.048699,79.259542,,,,,
PP16,1,N,20121015T135300000,85,0.055768,77.663954,,,,,
PP16,1,N,20121015T135400000,81,0.065562,78.94168,,,,,
PP16,1,N,20121015T135500000,87,0.055882,75.660795,,,,,
PP16,1,N,20121015T135600000,89,0.041713,83.185237,,,,,
PP16,1,N,20121015T135700000,84,0.060493,82.467686,,,,,
PP16,1,N,20121015T135800000,85,0.064327,82.294574,,,,,
PP16,1,N,20121015T135900000,85,0.060579,89.648954,,,,,
PP16,1,N,20121015T140000000,89,0.055119,91.837889,,,,,
PP16,1,N,20121015T140100000,82,0.059623,82.701494,,,,,
PP16,1,N,20121015T140200000,84,0.071016,94.22786,,,,,
PP16,1,N,20121015T140300000,999,999,97.257229,,,,,
PP16,1,N,20121015T140400000,999,999,105.282639,,,,,
PP16,1,N,20121015T140500000,85,0.062355,111.026661,,,,,
PP16,1,N,20121015T140600000,82,0.068241,108.86081,,,,,
PP16,1,N,20121015T140700000,84,0.058628,117.371032,,,,,
PP16,1,N,20121015T140800000,85,0.061362,122.431659,,,,,
PP16,1,N,20121015T140900000,83,0.066047,127.02957,,,,,
PP16,1,N,20121015T141000000,82,0.069115,119.283325,,,,,
PP16,1,N,20121015T141100000,88,0.058317,116.843471,,,,,
PP16,1,N,20121015T141200000,79,0.07059,119.352542,,,,,
PP16,1,N,20121015T141300000,82,0.074313,125.564718,,,,,
PP16,1,N,20121015T141400000,82,0.063387,116.282538,,,,,
PP16,1,N,20121015T141500000,87,0.05114,107.64225,,,,,
PP16,1,N,20121015T141600000,83,0.065557,116.6439,,,,,
PP16,1,N,20121015T141700000,84,0.068271,123.091742,,,,,
PP16,1,N,20121015T141800000,82,0.074568,126.103414,,,,,
PP16,1,N,20121015T141900000,84,0.061401,121.043829,,,,,
PP16,1,N,20121015T142000000,81,0.069849,126.015775,,,,,
PP16,1,N,20121015T142100000,83,0.061431,132.184948,,,,,
PP16,1,N,20121015T142200000,87,0.046552,132.918916,,,,,
PP16,2,R,20121015T143900000,81,0.063411,97.763674,,,,,
PP16,2,R,20121015T144000000,92,0.116074,108.484009,,,,,
PP16,2,R,20121015T144100000,87,0.051889,117.563573,,,,,
PP16,2,R,20121015T144200000,86,0.045424,118.928773,,,,,
PP16,2,R,20121015T144300000,85,0.065235,110.436785,,,,,
PP16,2,R,20121015T144400000,80,0.070036,122.799266,,,,,
PP16,2,I,20121015T144800000,81,0.063769,99.885307,,,,,
PP16,2,I,20121015T144900000,82,0.074012,108.340616,,,,,
PP16,2,I,20121015T145000000,80,0.081572,111.953359,,,,,
PP16,2,I,20121015T145100000,80,0.074665,115.201834,,,,,
PP16,2,I,20121015T145200000,83,0.066511,116.974765,,,,,
PP16,2,I,20121015T145300000,83,0.056887,126.230516,,,,,
PP16,2,I,20121015T145400000,82,0.072767,130.240321,,,,,
PP16,2,I,20121015T145500000,84,0.058464,134.641209,,,,,
PP16,2,I,20121015T145600000,81,0.071845,137.898691,,,,,
PP16,2,I,20121015T145700000,80,0.071599,136.683829,,,,,
PP16,2,I,20121015T145800000,78,0.07649,138.389479,,,,,
PP16,2,I,20121015T145900000,80,0.067818,146.77166,,,,,
PP16,2,I,20121015T150000000,76,0.084389,142.036819,,,,,
PP16,2,I,20121015T150100000,78,0.08054,149.339401,,,,,
PP16,2,I,20121015T150200000,73,0.086801,144.797162,,,,,
PP16,2,I,20121015T150300000,75,0.079883,138.110995,,,,,
PP16,2,I,20121015T150400000,80,0.082339,133.888438,,,,,
PP16,2,I,20121015T150500000,80,0.072618,131.010966,,,,,
PP16,2,I,20121015T150600000,74,0.089868,128.827944,,,,,
PP16,2,I,20121015T150700000,83,0.070779,132.953655,,,,,
PP16,2,I,20121015T150800000,76,0.079496,121.421753,,,,,
PP16,2,I,20121015T150900000,77,0.090644,134.509514,,,,,
PP16,2,I,20121015T151000000,81,0.07951,141.097644,,,,,
PP16,2,I,20121015T151100000,79,0.081029,132.356223,,,,,
PP16,2,I,20121015T151200000,81,0.077577,137.678508,,,,,
PP16,2,I,20121015T151300000,83,0.063717,139.518033,,,,,
PP16,2,I,20121015T151400000,79,0.074936,138.812176,,,,,
PP16,2,I,20121015T151500000,74,0.075334,146.620162,,,,,
PP16,2,I,20121015T151600000,77,0.079236,139.641906,,,,,
PP16,2,I,20121015T151700000,82,0.069039,141.52514,,,,,
PP16,2,I,20121015T151800000,82,0.069213,134.453775,,,,,
PP16,2,I,20121015T151900000,83,0.068158,136.611869,,,,,
PP16,2,I,20121015T152000000,81,0.065477,143.257316,,,,,
PP16,2,I,20121015T152100000,79,0.083169,146.702189,,,,,
PP16,2,I,20121015T152200000,90,0.056015,142.034144,,,,,
PP16,2,I,20121015T152300000,86,0.057701,147.128735,,,,,
PP16,2,I,20121015T152400000,80,0.07686,148.19121,,,,,
PP16,2,I,20121015T152500000,81,0.076835,149.05738,,,,,
PP16,2,I,20121015T152600000,86,0.062953,142.968376,,,,,
PP16,2,I,20121015T152700000,85,0.056474,150.013739,,,,,
PP16,2,I,20121015T152800000,82,0.067306,144.227902,,,,,
PP16,2,I,20121015T152900000,83,0.057869,148.880558,,,,,
PP16,3,R,20121015T154200000,999,999,999,,added,,,
PP16,3,R,20121015T154300000,999,999,999,,added,,,
PP16,3,R,20121015T154400000,999,999,999,,added,,,
PP16,3,R,20121015T154500000,83,0.066691,147.514311,,,,,
PP16,3,R,20121015T154600000,81,0.055438,137.285186,,,,,
PP16,3,R,20121015T154700000,999,999,157.325062,,,,,
PP16,3,T,20121015T155000000,78,0.082846,136.21652,,,,,
PP16,3,T,20121015T155100000,77,0.071461,155.572016,,,,,
PP16,3,T,20121015T155200000,81,0.05684,167.204386,,,,,
PP16,3,T,20121015T155300000,82,0.060926,178.541182,,,,,
PP16,3,T,20121015T155400000,80,0.09621,183.10334,,,,,
PP16,3,T,20121015T155500000,85,0.066015,180.204755,,,,,
PP16,3,T,20121015T155600000,79,0.072126,171.103339,,,,,
PP16,3,T,20121015T155700000,77,0.07789,165.385845,,,,,
PP16,3,T,20121015T155800000,74,0.078343,179.381591,,,,,
PP16,3,T,20121015T155900000,80,0.070569,167.182115,,,,,
PP16,3,T,20121015T160000000,79,0.078859,155.245261,,,,,
PP16,3,T,20121015T160100000,79,0.081783,159.308264,,,,,
PP16,3,T,20121015T160200000,75,0.087625,144.57285,,,,,
PP16,3,T,20121015T160300000,79,0.079005,148.384255,,,,,
PP16,3,T,20121015T160400000,76,0.080809,157.897866,,,,,
PP16,3,T,20121015T160500000,79,0.086624,159.791428,,,,,
PP16,3,T,20121015T160600000,74,0.09111,164.778809,,,,,
PP16,3,T,20121015T160700000,78,0.078527,164.870325,,,,,
PP16,3,T,20121015T160800000,80,0.070968,166.919319,,,,,
PP16,3,T,20121015T160900000,80,0.06269,162.350841,,,,,
PP16,3,T,20121015T161000000,76,0.085876,171.197957,,,,,
PP16,3,T,20121015T161100000,83,0.071006,181.594716,,,,,
PP16,3,T,20121015T161200000,82,0.074241,179.787389,,,,,
PP16,3,T,20121015T161300000,78,0.089203,176.769352,,,,,
PP16,3,T,20121015T161400000,83,0.084138,174.879037,,,,,
PP16,3,T,20121015T161500000,79,0.083535,179.373134,,,,,
PP16,3,T,20121015T161600000,74,0.094341,171.047012,,,,,
PP17,1,R,20121017T132500000,72,0.065145,232.327099,,,,,
PP17,1,R,20121017T132600000,73,0.064638,240.328924,,,,,
PP17,1,R,20121017T132700000,74,0.024017,226.210822,,,,,
PP17,1,R,20121017T132800000,999,999,231.646072,,,,,
PP17,1,R,20121017T132900000,999,999,226.262986,,,,,
PP17,1,R,20121017T133000000,999,999,276.043678,,,,,
PP17,1,N,20121017T133700000,74,0.019156,210.533415,,,,,
PP17,1,N,20121017T133800000,75,0.019064,212.563279,,,,,
PP17,1,N,20121017T133900000,75,0.020737,218.392733,,,,,
PP17,1,N,20121017T134000000,78,0.023099,227.820061,,,,,
PP17,1,N,20121017T134100000,81,0.018896,215.215381,,,,,
PP17,1,N,20121017T134200000,80,0.027126,209.946276,,,,,
PP17,1,N,20121017T134300000,75,0.019699,205.708516,,,,,
PP17,1,N,20121017T134400000,82,0.020375,213.391718,,,,,
PP17,1,N,20121017T134500000,85,0.072201,210.557117,,,,,
PP17,1,N,20121017T134600000,83,0.026174,212.702132,,,,,
PP17,1,N,20121017T134700000,82,0.056362,219.04657,,,,,
PP17,1,N,20121017T134800000,75,0.033176,227.232239,,,,,
PP17,1,N,20121017T134900000,79,0.030066,220.761561,,,,,
PP17,1,N,20121017T135000000,94,0.029224,233.128198,,,,,
PP17,1,N,20121017T135100000,84,0.032886,214.943799,,,,,
PP17,1,N,20121017T135200000,78,0.041094,223.046447,,,,,
PP17,1,N,20121017T135300000,80,0.039299,230.868349,,,,,
PP17,1,N,20121017T135400000,89,0.036613,235.845225,,,,,
PP17,1,N,20121017T135500000,84,0.034547,232.545349,,,,,
PP17,1,N,20121017T135600000,999,999,227.532621,,,,,
PP17,1,N,20121017T135700000,999,999,236.404082,,,,,
PP17,1,N,20121017T135800000,999,999,224.362093,,,,,
PP17,1,N,20121017T135900000,85,0.079702,229.566686,,,,,
PP17,1,N,20121017T140000000,83,0.038424,240.376974,,,,,
PP17,1,N,20121017T140100000,76,0.023223,244.785198,,,,,
PP17,1,N,20121017T140200000,78,0.028123,251.01163,,,,,
PP17,1,N,20121017T140300000,82,0.02574,257.768921,,,,,
PP17,1,N,20121017T140400000,86,0.03104,263.851543,,,,,
PP17,1,N,20121017T140500000,76,0.02524,252.913948,,,,,
PP17,1,N,20121017T140600000,999,999,255.265239,,,,,
PP17,1,N,20121017T140700000,999,999,260.129911,,,,,
PP17,1,N,20121017T140800000,999,999,260.95764,,,,,
PP17,1,N,20121017T140900000,999,999,266.291248,,,,,
PP17,1,N,20121017T141000000,999,999,275.636343,,,,,
PP17,1,N,20121017T141100000,999,999,274.270758,,,,,
PP17,1,N,20121017T141200000,999,999,278.674098,,,,,
PP17,1,N,20121017T141300000,72,0.127905,259.145923,,,,,
PP17,1,N,20121017T141400000,74,0.130884,265.220182,,,,,
PP17,1,N,20121017T141500000,999,999,270.496621,,,,,
PP17,1,N,20121017T141600000,999,999,272.456512,,,,,
PP17,1,N,20121017T141700000,999,999,259.157944,,,,,
PP17,1,N,20121017T141800000,999,999,269.706102,,,,,
PP17,2,R,20121017T143700000,999,999,999,,added,,,
PP17,2,R,20121017T143800000,63,0.031488,266.877439,,,,,
PP17,2,R,20121017T143900000,68,0.11813,290.936225,,,,,
PP17,2,R,20121017T144000000,67,0.029555,300.888473,,,,,
PP17,2,R,20121017T144100000,999,999,313.935782,,,,,
PP17,2,R,20121017T144200000,69,0.108346,310.436472,,,,,
PP17,2,T,20121017T144700000,79,0.028961,244.111832,,,,,
PP17,2,T,20121017T144800000,74,0.027402,240.969412,,,,,
PP17,2,T,20121017T144900000,74,0.026954,257.621554,,,,,
PP17,2,T,20121017T145000000,80,0.030298,274.975401,,,,,
PP17,2,T,20121017T145100000,81,0.026261,269.466803,,,,,
PP17,2,T,20121017T145200000,78,0.030005,257.843738,,,,,
PP17,2,T,20121017T145300000,73,0.021941,267.518936,,,,,
PP17,2,T,20121017T145400000,78,0.034511,246.60385,,,,,
PP17,2,T,20121017T145500000,72,0.024376,259.959956,,,,,
PP17,2,T,20121017T145600000,73,0.027847,274.356001,,,,,
PP17,2,T,20121017T145700000,77,0.023451,284.692975,,,,,
PP17,2,T,20121017T145800000,77,0.037594,280.155584,,,,,
PP17,2,T,20121017T145900000,75,0.028034,291.336191,,,,,
PP17,2,T,20121017T150000000,70,0.025038,300.261266,,,,,
PP17,2,T,20121017T150100000,72,0.0341,277.307964,,,,,
PP17,2,T,20121017T150200000,75,0.032168,284.012599,,,,,
PP17,2,T,20121017T150300000,71,0.028137,250.236007,,,,,
PP17,2,T,20121017T150400000,72,0.030714,252.87026,,,,,
PP17,2,T,20121017T150500000,73,0.031322,271.704057,,,,,
PP17,2,T,20121017T150600000,73,0.020792,263.698607,,,,,
PP17,2,T,20121017T150700000,73,0.021966,264.001108,,,,,
PP17,2,T,20121017T150800000,78,0.025218,295.065973,,,,,
PP17,2,T,20121017T150900000,71,0.020877,295.411719,,,,,
PP17,2,T,20121017T151000000,71,0.035211,293.275704,,,,,
PP17,2,T,20121017T151100000,74,0.029213,298.550772,,,,,
PP17,2,T,20121017T151200000,74,0.042307,292.009828,,,,,
PP17,2,T,20121017T151300000,76,0.025427,274.815415,,,,,
PP17,3,R,20121017T153500000,63,0.151772,268.327246,,,,,
PP17,3,R,20121017T153600000,59,0.032177,281.955596,,,,,
PP17,3,R,20121017T153700000,64,0.038415,296.938396,,,,,
PP17,3,R,20121017T153800000,67,0.037196,310.957023,,,,,
PP17,3,R,20121017T153900000,64,0.034626,292.95484,,,,,
PP17,3,R,20121017T154000000,60,0.037612,315.191345,,,,,
PP17,3,I,20121017T154300000,68,0.033499,264.408098,,,,,
PP17,3,I,20121017T154400000,69,0.046243,283.648762,,,,,
PP17,3,I,20121017T154500000,65,0.037796,285.097281,,,,,
PP17,3,I,20121017T154600000,69,0.030391,301.01575,,,,,
PP17,3,I,20121017T154700000,66,0.042304,300.881895,,,,,
PP17,3,I,20121017T154800000,67,0.031704,273.313667,,,,,
PP17,3,I,20121017T154900000,68,0.025277,283.152253,,,,,
PP17,3,I,20121017T155000000,71,0.030008,288.007491,,,,,
PP17,3,I,20121017T155100000,67,0.085398,295.336284,,,,,
PP17,3,I,20121017T155200000,66,0.03792,306.992414,,,,,
PP17,3,I,20121017T155300000,67,0.02914,314.426588,,,,,
PP17,3,I,20121017T155400000,68,0.039889,298.032327,,,,,
PP17,3,I,20121017T155500000,69,0.037445,321.393443,,,,,
PP17,3,I,20121017T155600000,66,0.041419,321.314145,,,,,
PP17,3,I,20121017T155700000,65,0.042547,330.014988,,,,,
PP17,3,I,20121017T155800000,69,0.038624,340.309105,,,,,
PP17,3,I,20121017T155900000,67,0.036158,336.09797,,,,,
PP17,3,I,20121017T160000000,68,0.033358,345.460344,,,,,
PP17,3,I,20121017T160100000,69,0.035964,320.409183,,,,,
PP17,3,I,20121017T160200000,70,0.031414,302.913084,,,,,
PP17,3,I,20121017T160300000,71,0.032597,309.91457,,,,,
PP17,3,I,20121017T160400000,68,0.02829,301.822353,,,,,
PP17,3,I,20121017T160500000,67,0.026536,313.903367,,,,,
PP17,3,I,20121017T160600000,68,0.02881,297.158994,,,,,
PP17,3,I,20121017T160700000,69,0.039249,318.607486,,,,,
PP17,3,I,20121017T160800000,67,0.031262,332.911944,,,,,
PP17,3,I,20121017T160900000,66,0.033429,320.416232,,,,,
PP17,3,I,20121017T161000000,65,0.03645,308.73973,,,,,
PP17,3,I,20121017T161100000,65,0.038725,320.530144,,,,,
PP17,3,I,20121017T161200000,65,0.038541,311.38235,,,,,
PP17,3,I,20121017T161300000,68,0.034079,324.575486,,,,,
PP17,3,I,20121017T161400000,68,0.036636,306.808685,,,,,
PP17,3,I,20121017T161500000,66,0.031261,278.919053,,,,,
PP17,3,I,20121017T161600000,68,0.034764,285.991441,,,,,
PP17,3,I,20121017T161700000,68,0.025348,268.818122,,,,,
PP17,3,I,20121017T161800000,73,0.077422,307.170204,,,,,
PP17,3,I,20121017T161900000,68,0.028486,321.807631,,,,,
PP17,3,I,20121017T162000000,69,0.021402,328.715956,,,,,
PP17,3,I,20121017T162100000,71,0.035042,353.465788,,,,,
PP17,3,I,20121017T162200000,65,0.032975,343.617676,,,,,
PP17,3,I,20121017T162300000,68,0.034884,331.176649,,,,,
PP17,3,I,20121017T162400000,66,0.029989,324.095413,,,,,
PP18,1,R,20121019T092600000,81,0.038677,399.218169,,,,,
PP18,1,R,20121019T092700000,83,0.061672,442.392008,,,,,
PP18,1,R,20121019T092800000,999,999,488.771771,,,,,
PP18,1,R,20121019T092900000,88,0.018767,617.065404,,,,,
PP18,1,R,20121019T093000000,87,0.027548,501.635419,,,,,
PP18,1,R,20121019T093100000,89,0.022025,518.255352,,,,,
PP18,1,N,20121019T093700000,73,0.035065,235.700016,,,,,
PP18,1,N,20121019T093800000,84,0.028728,227.291769,,,,,
PP18,1,N,20121019T093900000,999,999,224.73756,,,,,
PP18,1,N,20121019T094000000,999,999,236.44336,,,,,
PP18,1,N,20121019T094100000,999,999,233.905076,,,,,
PP18,1,N,20121019T094200000,86,0.022428,251.544692,,,,,
PP18,1,N,20121019T094300000,82,0.019159,287.931209,,,,,
PP18,1,N,20121019T094400000,83,0.023304,294.442903,,,,,
PP18,1,N,20121019T094500000,999,999,249.629473,,,,,
PP18,1,N,20121019T094600000,78,0.17013,250.957704,,,,,
PP18,1,N,20121019T094700000,84,0.026012,242.107298,,,,,
PP18,1,N,20121019T094800000,90,0.047499,210.597075,,,,,
PP18,1,N,20121019T094900000,999,999,210.349003,,,,,
PP18,1,N,20121019T095000000,81,0.028766,214.239902,,,,,
PP18,1,N,20121019T095100000,80,0.026084,218.972546,,,,,
PP18,1,N,20121019T095200000,81,0.031017,216.694338,,,,,
PP18,1,N,20121019T095300000,91,0.029545,206.359091,,,,,
PP18,1,N,20121019T095400000,74,0.037645,241.531843,,,,,
PP18,1,N,20121019T095500000,75,0.029087,275.752167,,,,,
PP18,1,N,20121019T095600000,82,0.027532,273.442092,,,,,
PP18,1,N,20121019T095700000,85,0.028405,227.750271,,,,,
PP18,1,N,20121019T095800000,999,999,230.281217,,,,,
PP18,1,N,20121019T095900000,80,0.04912,219.134303,,,,,
PP18,1,N,20121019T100000000,78,0.032602,215.070435,,,,,
PP18,1,N,20121019T100100000,999,999,230.691926,,,,,
PP18,1,N,20121019T100200000,999,999,209.015149,,,,,
PP18,1,N,20121019T100300000,76,0.040157,208.460842,,,,,
PP18,1,N,20121019T100400000,999,999,204.84877,,,,,
PP18,1,N,20121019T100500000,75,0.04055,206.637342,,,,,
PP18,1,N,20121019T100600000,85,0.029004,202.795393,,,,,
PP18,1,N,20121019T100700000,81,0.103429,209.528614,,,,,
PP18,1,N,20121019T100800000,999,999,206.758538,,,,,
PP18,2,R,20121019T102600000,999,999,227.734168,,,,,
PP18,2,R,20121019T102700000,70,0.052653,262.902151,,,,,
PP18,2,R,20121019T102800000,73,0.037109,296.553511,,,,,
PP18,2,R,20121019T102900000,77,0.041778,347.582743,,,,,
PP18,2,R,20121019T103000000,79,0.031774,346.602554,,,,,
PP18,2,R,20121019T103100000,71,0.039093,400.666286,,,,,
PP18,2,I,20121019T103400000,77,0.035159,275.207487,,,,,
PP18,2,I,20121019T103500000,77,0.033185,262.258636,,,,,
PP18,2,I,20121019T103600000,77,0.024955,295.297823,,,,,
PP18,2,I,20121019T103700000,77,0.029211,276.393039,,,,,
PP18,2,I,20121019T103800000,78,0.026955,275.809922,,,,,
PP18,2,I,20121019T103900000,76,0.038782,283.459302,,,,,
PP18,2,I,20121019T104000000,75,0.037341,247.533453,,,,,
PP18,2,I,20121019T104100000,77,0.032674,223.952283,,,,,
PP18,2,I,20121019T104200000,73,0.03986,227.380228,,,,,
PP18,2,I,20121019T104300000,72,0.038465,202.696993,,,,,
PP18,2,I,20121019T104400000,999,999,210.740485,,,,,
PP18,2,I,20121019T104500000,77,0.02929,217.720409,,,,,
PP18,2,I,20121019T104600000,79,0.035664,207.968697,,,,,
PP18,2,I,20121019T104700000,76,0.036562,203.853223,,,,,
PP18,2,I,20121019T104800000,74,0.044938,201.253124,,,,,
PP18,2,I,20121019T104900000,78,0.032193,211.640638,,,,,
PP18,2,I,20121019T105000000,73,0.044293,214.943176,,,,,
PP18,2,I,20121019T105100000,72,0.038201,214.96341,,,,,
PP18,2,I,20121019T105200000,77,0.029198,234.417407,,,,,
PP18,2,I,20121019T105300000,999,999,224.638572,,,,,
PP18,2,I,20121019T105400000,999,999,221.90838,,,,,
PP18,2,I,20121019T105500000,999,999,226.012042,,,,,
PP18,2,I,20121019T105600000,81,0.040367,214.711531,,,,,
PP18,2,I,20121019T105700000,79,0.031453,211.984849,,,,,
PP18,2,I,20121019T105800000,80,0.030019,199.831676,,,,,
PP18,2,I,20121019T105900000,76,0.03472,215.619611,,,,,
PP18,2,I,20121019T110000000,76,0.041439,225.548887,,,,,
PP18,2,I,20121019T110100000,68,0.049518,224.061051,,,,,
PP18,2,I,20121019T110200000,74,0.049402,228.843373,,,,,
PP18,2,I,20121019T110300000,70,0.061873,210.04368,,,,,
PP18,2,I,20121019T110400000,70,0.048629,202.813998,,,,,
PP18,2,I,20121019T110500000,78,0.036062,201.572822,,,,,
PP18,2,I,20121019T110600000,75,0.037878,202.171507,,,,,
PP18,2,I,20121019T110700000,75,0.038154,200.844452,,,,,
PP18,2,I,20121019T110800000,76,0.037115,193.083793,,,,,
PP18,2,I,20121019T110900000,70,0.039961,190.461499,,,,,
PP18,2,I,20121019T111000000,72,0.038567,190.48601,,,,,
PP18,2,I,20121019T111100000,999,999,183.515797,,,,,
PP18,2,I,20121019T111200000,73,0.03681,180.731685,,,,,
PP18,2,I,20121019T111300000,72,0.041152,181.867731,,,,,
